index,DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmeticInfinityNorm,DiagonalMean,solver,label,time
14423,20002.0,774077.0,86.0,786562.0,20002.0,86.0,39.3242,75830647.0,0.0,0.00032187
14424,20002.0,775411.0,86.0,788298.0,20002.0,86.0,39.411,45869640.0,0.0,0.00019288
14425,20002.0,774077.0,86.0,786451.0,20002.0,86.0,39.3186,45869640.0,0.0,0.00017905
14426,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2554,26415434.0,0.0,0.00030088
14427,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2554,26415432.0,0.0,0.00029898
14428,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2554,45869640.0,0.0,0.00028205
14429,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2554,75830645.0,0.0,0.00032306
14430,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2554,75830647.0,0.0,0.0003159
14431,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,26415434.0,0.0,0.00029802
14432,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,26415432.0,0.0,0.00030017
14433,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830645.0,0.0,0.00031281
14434,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830647.0,0.0,0.00032401
14435,20002.0,775411.0,86.0,788386.0,20002.0,86.0,39.4154,26415434.0,0.0,0.00029898
14436,20002.0,775411.0,86.0,788386.0,20002.0,86.0,39.4154,26415432.0,0.0,0.00029397
14437,20002.0,775411.0,86.0,788386.0,20002.0,86.0,39.4154,45869640.0,0.0,0.00026298
14438,20002.0,775411.0,86.0,788386.0,20002.0,86.0,39.4154,75830645.0,0.0,0.00033283
14439,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,26415434.0,0.0,0.00030088
14440,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,45869640.0,0.0,0.00026608
14441,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,75830645.0,0.0,0.00032496
14442,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1168,26415432.0,0.0,0.00029993
14443,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1168,45869640.0,0.0,0.00026703
14444,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1168,75830645.0,0.0,0.00031805
14445,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1168,75830647.0,0.0,0.00032115
14446,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,26415434.0,0.0,0.00033998
14447,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,26415432.0,0.0,0.00029683
14448,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,45869640.0,0.0,0.00026822
14449,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,75830647.0,0.0,0.00031495
14450,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1395,26415434.0,0.0,0.00030088
14451,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1395,45869640.0,0.0,0.00026917
14452,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1395,75830647.0,0.0,0.00032306
14453,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,26415434.0,0.0,0.00030708
14454,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,26415432.0,0.0,0.00029302
14455,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,45869640.0,0.0,0.00026989
14456,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,75830645.0,0.0,0.00032306
14457,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,75830647.0,0.0,0.00031614
14458,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1395,26415432.0,0.0,0.00029707
14459,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1395,45869640.0,0.0,0.00026512
14460,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1395,75830647.0,0.0,0.00032401
14461,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,26415434.0,0.0,0.00029588
14462,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,26415432.0,0.0,0.00029278
14463,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,45869640.0,0.0,0.00026512
14464,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,75830647.0,0.0,0.00031495
14465,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415434.0,0.0,0.00029302
14466,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415432.0,0.0,0.00029922
14467,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,45869640.0,0.0,0.00027013
14468,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,75830645.0,0.0,0.00031304
14469,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,75830647.0,0.0,0.00032187
14470,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415434.0,0.0,0.00029802
14471,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415432.0,0.0,0.00029802
14472,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,45869640.0,0.0,0.00026512
14473,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,75830645.0,0.0,0.0003221
14474,20002.0,774077.0,86.0,786451.0,20002.0,86.0,39.3186,26415434.0,0.0,0.00029397
14475,20002.0,774077.0,86.0,786451.0,20002.0,86.0,39.3186,26415432.0,0.0,0.00029802
14476,20002.0,774077.0,86.0,786451.0,20002.0,86.0,39.3186,45869640.0,0.0,0.00028205
14477,20002.0,774077.0,86.0,786451.0,20002.0,86.0,39.3186,75830645.0,0.0,0.00033307
14478,20002.0,774077.0,86.0,786451.0,20002.0,86.0,39.3186,75830647.0,0.0,0.0003221
14479,20002.0,775411.0,86.0,788298.0,20002.0,86.0,39.411,36025722.0,0.0,0.000386
14480,20002.0,775411.0,86.0,788298.0,20002.0,86.0,39.411,26415434.0,0.0,0.00029778
14481,20002.0,775411.0,86.0,788298.0,20002.0,86.0,39.411,26415432.0,0.0,0.00029802
14482,20002.0,775411.0,86.0,788298.0,20002.0,86.0,39.411,75830647.0,0.0,0.00032115
14483,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,26415434.0,0.0,0.00029802
14484,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,26415432.0,0.0,0.00029898
14485,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,45869640.0,0.0,0.00026202
14486,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,75830645.0,0.0,0.0003202
14487,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2713,26415434.0,0.0,0.00029302
14488,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2713,26415432.0,0.0,0.00029993
14489,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2713,45869640.0,0.0,0.00026584
14490,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2713,75830647.0,0.0,0.0003221
14491,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,26415434.0,0.0,0.00030684
14492,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,26415432.0,0.0,0.00029898
14493,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,45869640.0,0.0,0.00026298
14494,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830645.0,0.0,0.00031996
14495,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.229,26415434.0,0.0,0.00029492
14496,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.229,26415432.0,0.0,0.00030398
14497,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.229,45869640.0,0.0,0.00026608
14498,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.229,75830645.0,0.0,0.0003221
14499,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.229,75830647.0,0.0,0.00032187
14500,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,26415434.0,0.0,0.00029492
14501,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,26415432.0,0.0,0.00030017
14502,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,45869640.0,0.0,0.00026703
14503,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,75830645.0,0.0,0.00031996
14504,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,75830647.0,0.0,0.0003221
14505,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,26415434.0,0.0,0.00029802
14506,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,45869640.0,0.0,0.00028801
14507,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,75830645.0,0.0,0.00032091
14508,20002.0,767410.0,86.0,781114.0,20002.0,86.0,39.0518,75830647.0,0.0,0.00032306
14509,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,26415434.0,0.0,0.00029802
14510,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,26415432.0,0.0,0.00029898
14511,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,75830645.0,0.0,0.00031996
14512,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,75830647.0,0.0,0.00032401
14513,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1435,26415434.0,0.0,0.00030422
14514,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1435,26415432.0,0.0,0.00030017
14515,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1435,45869640.0,0.0,0.00026798
14516,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1435,75830645.0,0.0,0.00032401
14517,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1435,75830647.0,0.0,0.00032091
14518,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415434.0,0.0,0.00029898
14519,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415432.0,0.0,0.00029302
14520,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,45869640.0,0.0,0.00026703
14521,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,75830645.0,0.0,0.00031519
14522,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,75830647.0,0.0,0.000314
14523,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,26415434.0,0.0,0.00029302
14524,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,26415432.0,0.0,0.00030494
14525,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,45869640.0,0.0,0.00026798
14526,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,75830645.0,0.0,0.00032115
14527,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2264,75830647.0,0.0,0.0003221
14528,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,26415434.0,0.0,0.00029492
14529,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,26415432.0,0.0,0.00029588
14530,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,45869640.0,0.0,0.00028110000000000006
14531,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,75830645.0,0.0,0.0003221
14532,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,75830647.0,0.0,0.00031495
14533,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,26415432.0,0.0,0.00021099999999999998
14534,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,45869640.0,0.0,0.00020003
14535,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,26415432.0,0.0,0.00029707
14536,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,45869640.0,0.0,0.00026798
14537,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,75830645.0,0.0,0.00032401
14538,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,75830647.0,0.0,0.00032115
14539,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,26415432.0,0.0,0.00029612
14540,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,45869640.0,0.0,0.00030994
14541,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830645.0,0.0,0.00031781
14542,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830647.0,0.0,0.00032306
14543,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,26415434.0,0.0,0.00029898
14544,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830645.0,0.0,0.00031686
14545,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830647.0,0.0,0.00031686
14546,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,26415434.0,0.0,0.00029612
14547,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,26415432.0,0.0,0.00029302
14548,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,45869640.0,0.0,0.00026298
14549,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,75830645.0,0.0,0.00031495
14550,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,75830647.0,0.0,0.00032401
14551,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2574,26415434.0,0.0,0.00030804
14552,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2574,45869640.0,0.0,0.00026703
14553,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2574,75830647.0,0.0,0.00031805
14554,20002.0,767410.0,86.0,781113.0,20002.0,86.0,39.0517,26415434.0,0.0,0.00029492
14555,20002.0,767410.0,86.0,781113.0,20002.0,86.0,39.0517,26415432.0,0.0,0.00029421
14556,20002.0,767410.0,86.0,781113.0,20002.0,86.0,39.0517,45869640.0,0.0,0.00027013
14557,20002.0,767410.0,86.0,781113.0,20002.0,86.0,39.0517,75830645.0,0.0,0.00031996
14558,20002.0,767410.0,86.0,781113.0,20002.0,86.0,39.0517,75830647.0,0.0,0.00032187
14559,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,26415432.0,0.0,0.00029802
14560,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,45869640.0,0.0,0.00026798
14561,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,75830645.0,0.0,0.00032496
14562,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,75830647.0,0.0,0.00033092
14563,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,26415434.0,0.0,0.00029707
14564,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,45869640.0,0.0,0.00026917
14565,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,75830647.0,0.0,0.00032091
14566,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1431,26415434.0,0.0,0.00030112
14567,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1431,45869640.0,0.0,0.00026917
14568,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1431,75830645.0,0.0,0.00031519
14569,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1431,75830647.0,0.0,0.000319
14570,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,45869640.0,0.0,0.00026894
14571,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.2288,75830645.0,0.0,0.0003221
14572,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415432.0,0.0,0.00029588
14573,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,45869640.0,0.0,0.00026798
14574,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,75830645.0,0.0,0.00032091
14575,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,75830647.0,0.0,0.00031996
14576,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,26415432.0,0.0,0.00031495
14577,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,45869640.0,0.0,0.00026798
14578,20002.0,775411.0,86.0,788298.0,20002.0,86.0,39.411,26415432.0,0.0,0.00031996
14579,20002.0,775411.0,86.0,788298.0,20002.0,86.0,39.411,75830645.0,0.0,0.00032496
14580,20002.0,775411.0,86.0,788298.0,20002.0,86.0,39.411,75830647.0,0.0,0.000314
14581,20002.0,774077.0,86.0,786554.0,20002.0,86.0,39.3237,26415434.0,0.0,0.00029278
14582,20002.0,774077.0,86.0,786554.0,20002.0,86.0,39.3237,26415432.0,0.0,0.00029707
14583,20002.0,774077.0,86.0,786554.0,20002.0,86.0,39.3237,45869640.0,0.0,0.00026798
14584,20002.0,774077.0,86.0,786554.0,20002.0,86.0,39.3237,75830645.0,0.0,0.00032091
14585,20002.0,774077.0,86.0,786554.0,20002.0,86.0,39.3237,75830647.0,0.0,0.000314
14586,20002.0,774077.0,86.0,786451.0,20002.0,86.0,39.3186,45869640.0,0.0,0.00019503
14587,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,26415432.0,0.0,0.00030208
14588,20002.0,775411.0,86.0,788379.0,20002.0,86.0,39.415,45869640.0,0.0,0.00026178
14589,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2713,75830647.0,0.0,0.00022984
14590,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2554,26415434.0,0.0,0.00029206
14591,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2554,45869640.0,0.0,0.00026798
14592,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2554,75830647.0,0.0,0.0003221
14593,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,26415434.0,0.0,0.00029707
14594,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,45869640.0,0.0,0.00026512
14595,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830645.0,0.0,0.00031614
14596,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2615,75830647.0,0.0,0.00033617
14597,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,26415434.0,0.0,0.00029087
14598,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,45869640.0,0.0,0.00026608
14599,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,75830645.0,0.0,0.00032187
14600,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2574,26415434.0,0.0,0.00029802
14601,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2574,26415432.0,0.0,0.00029993
14602,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2574,45869640.0,0.0,0.00026798
14603,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2574,75830645.0,0.0,0.00031281
14604,20002.0,1950000.0,247.0,1970000.0,20002.0,247.0,98.2574,75830647.0,0.0,0.00032091
14605,20002.0,775411.0,86.0,788460.0,20002.0,86.0,39.419000000000004,26415432.0,0.0,0.00029898
14606,20002.0,775411.0,86.0,788460.0,20002.0,86.0,39.419000000000004,75830645.0,0.0,0.00031996
14607,20002.0,775411.0,86.0,788460.0,20002.0,86.0,39.419000000000004,75830647.0,0.0,0.0003252
14608,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,26415434.0,0.0,0.00030017
14609,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,26415432.0,0.0,0.00029683
14610,20002.0,1950000.0,247.0,1960000.0,20002.0,247.0,98.1163,75830647.0,0.0,0.00032401
14611,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415434.0,0.0,0.00029421
14612,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,26415432.0,0.0,0.00029707
14613,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,45869640.0,0.0,0.00026608
14614,20002.0,775411.0,86.0,787876.0,20002.0,86.0,39.3899,75830647.0,0.0,0.00032115
14615,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,26415432.0,0.0,0.00029898
14616,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,45869640.0,0.0,0.00026608
14617,20002.0,768744.0,87.0,781387.0,20002.0,87.0,39.0654,75830647.0,0.0,0.0003171
14618,30666.7,38666.7,4.0,52918.7,40000.0,2.0,1.32297,75830645.0,0.0,0.0058708
14619,30666.7,38666.7,4.0,52918.7,40000.0,2.0,1.32297,75830647.0,0.0,0.0058868
14620,30666.7,38666.7,4.0,52918.7,40000.0,2.0,1.32297,75830645.0,0.0,0.0056469
14621,30666.7,38666.7,4.0,52918.7,40000.0,2.0,1.32297,75830647.0,0.0,0.005739899999999999
14622,30666.7,41333.3,4.0,55486.6,40000.0,3.0,1.38717,75830645.0,0.0,0.0055032
14623,30666.7,41333.3,4.0,55486.6,40000.0,3.0,1.38717,75830647.0,0.0,0.0057759
14624,30666.7,41333.3,4.0,55486.6,40000.0,3.0,1.38717,75830645.0,0.0,0.005652
14625,30666.7,41333.3,4.0,55486.6,40000.0,3.0,1.38717,75830647.0,0.0,0.005714899999999999
14626,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,26415434.0,0.0,0.00029898
14627,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,26415432.0,0.0,0.00029802
14628,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,75830645.0,0.0,0.00032115
14629,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,75830647.0,0.0,0.0003221
14630,20002.0,2060000.0,247.0,2070000.0,20002.0,247.0,103.417,26415434.0,0.0,0.00029707
14631,20002.0,2060000.0,247.0,2070000.0,20002.0,247.0,103.417,26415432.0,0.0,0.00029397
14632,20002.0,2060000.0,247.0,2070000.0,20002.0,247.0,103.417,45869640.0,0.0,0.00026798
14633,20002.0,2060000.0,247.0,2070000.0,20002.0,247.0,103.417,75830645.0,0.0,0.000319
14634,20002.0,2060000.0,247.0,2070000.0,20002.0,247.0,103.417,75830647.0,0.0,0.00032306
14635,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,26415434.0,0.0,0.00029898
14636,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,26415432.0,0.0,0.00029898
14637,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,45869640.0,0.0,0.00026393
14638,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,75830645.0,0.0,0.00031996
14639,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,75830647.0,0.0,0.00031304
14640,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,26415434.0,0.0,0.00029707
14641,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,26415432.0,0.0,0.00030208
14642,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,45869640.0,0.0,0.00026798
14643,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,75830645.0,0.0,0.00032187
14644,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,75830647.0,0.0,0.00031686
14645,20002.0,807414.0,87.0,820836.0,20002.0,87.0,41.0377,26415434.0,0.0,0.00029302
14646,20002.0,807414.0,87.0,820836.0,20002.0,87.0,41.0377,45869640.0,0.0,0.00026488
14647,20002.0,807414.0,87.0,820836.0,20002.0,87.0,41.0377,75830645.0,0.0,0.00032282
14648,20002.0,807414.0,87.0,820836.0,20002.0,87.0,41.0377,75830647.0,0.0,0.00032496
14649,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,26415434.0,0.0,0.00029206
14650,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,26415432.0,0.0,0.00029206
14651,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,45869640.0,0.0,0.00026703
14652,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,75830647.0,0.0,0.000314
14653,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,26415434.0,0.0,0.00029588
14654,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,26415432.0,0.0,0.00030112
14655,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,45869640.0,0.0,0.00026512
14656,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,75830647.0,0.0,0.000314
14657,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,26415434.0,0.0,0.00029492
14658,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,26415432.0,0.0,0.00029993
14659,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,45869640.0,0.0,0.00023794
14660,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,26415434.0,0.0,0.00030017
14661,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,45869640.0,0.0,0.00026703
14662,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,75830645.0,0.0,0.0003221
14663,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,75830647.0,0.0,0.00032187
14664,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,75830647.0,0.0,0.00032401
14665,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,26415434.0,0.0,0.00029087
14666,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,26415432.0,0.0,0.00029397
14667,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,45869640.0,0.0,0.00026798
14668,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,75830645.0,0.0,0.00032306
14669,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,75830647.0,0.0,0.00032187
14670,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,26415434.0,0.0,0.00029302
14671,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,26415432.0,0.0,0.00029683
14672,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,45869640.0,0.0,0.00026608
14673,20002.0,2060000.0,248.0,2070000.0,20002.0,248.0,103.67200000000001,75830647.0,0.0,0.00031614
14674,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,26415434.0,0.0,0.00029993
14675,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,26415432.0,0.0,0.00029588
14676,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,75830645.0,0.0,0.00032282
14677,20002.0,807414.0,87.0,820819.0,20002.0,87.0,41.0369,75830647.0,0.0,0.00031996
14678,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,26415432.0,0.0,0.00029802
14679,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,45869640.0,0.0,0.00026608
14680,20002.0,807414.0,85.0,822179.0,20002.0,85.0,41.1048,75830645.0,0.0,0.00032401
14681,20002.0,807414.0,87.0,820818.0,20002.0,87.0,41.0368,26415434.0,0.0,0.00029302
14682,20002.0,807414.0,87.0,820818.0,20002.0,87.0,41.0368,26415432.0,0.0,0.00029802
14683,20002.0,807414.0,87.0,820818.0,20002.0,87.0,41.0368,45869640.0,0.0,0.00026822
14684,20002.0,807414.0,87.0,820818.0,20002.0,87.0,41.0368,75830647.0,0.0,0.00032401
