rank,speed_loss,rank_loss,label
4450,-1.909999999999987e-06,313,0.0
4451,2.3000000000004354e-07,-611,0.0
4452,8.100000000000034e-06,-2418,0.0
4453,2.3000000000004354e-07,-1822,0.0
4454,-9.599999999999908e-07,471,0.0
4455,0.00010109000000000002,422,0.0
4456,7.150000000000038e-06,333,0.0
4457,2.1400000000000303e-06,-488,0.0
4458,1.1900000000000343e-06,-100,0.0
4459,-1.909999999999987e-06,525,0.0
4460,-3.099999999999967e-06,-625,0.0
4461,2.1400000000000303e-06,-965,0.0
4462,6.200000000000042e-06,-2521,0.0
4463,-7.199999999999524e-07,-960,0.0
4464,-1.909999999999987e-06,-733,0.0
4465,9.107000000000003e-05,-660,0.0
4466,5.239999999999997e-06,-458,0.0
4467,-9.599999999999908e-07,-521,0.0
4468,4.290000000000001e-06,-554,0.0
4469,0.0,363,0.0
4470,0.00010228000000000003,51,0.0
4471,7.150000000000038e-06,-467,0.0
4472,-2.8599999999999828e-06,-1160,0.0
4473,-1.909999999999987e-06,-582,0.0
4474,-7.199999999999524e-07,-188,0.0
4475,1.1900000000000343e-06,500,0.0
4476,-1.2879999999999999e-05,-30,0.0
4477,9.060000000000025e-06,-1026,0.0
4478,0.0,-1005,0.0
4479,0.0,444,0.0
4480,8.100000000000034e-06,1066,0.0
4481,-1.2879999999999999e-05,-532,0.0
4482,0.0,388,0.0
4483,8.100000000000034e-06,1142,0.0
4484,2.3000000000004354e-07,-842,0.0
4485,-9.599999999999908e-07,46,0.0
4486,0.0,572,0.0
4487,-1.909999999999987e-06,183,0.0
4488,0.00010609000000000004,-503,0.0
4489,-9.599999999999908e-07,1063,0.0
4490,9.49999999999996e-07,-823,0.0
4491,6.200000000000042e-06,-1010,0.0
4492,1.1900000000000343e-06,1091,0.0
4493,8.100000000000034e-06,-934,0.0
4494,5.000000000000013e-06,-798,0.0
4495,9.060000000000025e-06,56,0.0
4496,1.0250000000000005e-05,-135,0.0
4497,7.150000000000038e-06,-2293,0.0
4498,1.1900000000000343e-06,278,0.0
4499,-2.8599999999999828e-06,-20,0.0
4500,9.49999999999996e-07,-903,0.0
4501,1.1900000000000343e-06,278,0.0
4502,9.060000000000025e-06,118,0.0
4503,9.290000000000014e-06,-2533,0.0
4504,0.00010109000000000002,-2329,0.0
4505,5.960000000000004e-06,357,0.0
4506,4.050000000000017e-06,-151,0.0
4507,-1.909999999999987e-06,446,0.0
4508,-2.8599999999999828e-06,-1209,0.0
4509,8.100000000000034e-06,-918,0.0
4510,-1.909999999999987e-06,19,0.0
4511,9.608000000000002e-05,1079,0.0
4512,8.607000000000002e-05,-34,0.0
4513,-7.199999999999524e-07,-778,0.0
4514,7.150000000000038e-06,-617,0.0
4515,4.050000000000017e-06,-1178,0.0
4516,1.1900000000000343e-06,110,0.0
4517,-1.1919999999999954e-05,-48,0.0
4518,0.0,-961,0.0
4519,8.100000000000034e-06,376,0.0
4520,9.49999999999996e-07,961,0.0
4521,0.0,-180,0.0
4522,-9.599999999999908e-07,-840,0.0
4523,-2.8599999999999828e-06,-551,0.0
4524,5.239999999999997e-06,415,0.0
4525,5.000000000000013e-06,913,0.0
4526,-2.8599999999999828e-06,231,0.0
4527,-1.909999999999987e-06,-9,0.0
4528,5.239999999999997e-06,-2348,0.0
4529,0.0,-461,0.0
4530,5.960000000000004e-06,129,0.0
4531,0.0,933,0.0
4532,9.226000000000001e-05,-2587,0.0
4533,0.0,-239,0.0
4534,3.100000000000021e-06,-118,0.0
4535,2.3000000000004354e-07,90,0.0
4536,-9.599999999999908e-07,-1145,0.0
4537,-1.909999999999987e-06,-1104,0.0
4538,8.100000000000034e-06,214,0.0
4539,6.200000000000042e-06,1010,0.0
4540,0.00011420000000000001,105,0.0
4541,-9.599999999999908e-07,-447,0.0
4542,0.0,519,0.0
4543,5.239999999999997e-06,-907,0.0
4544,-9.599999999999908e-07,-2602,0.0
4545,7.150000000000038e-06,-780,0.0
4546,-2.8599999999999828e-06,954,0.0
4547,1.1900000000000343e-06,-631,0.0
4548,2.1400000000000303e-06,-441,0.0
4549,1.1900000000000343e-06,-1207,0.0
4550,-2.8599999999999828e-06,-1113,0.0
4551,0.0,468,0.0
4552,0.0,392,0.0
4553,8.100000000000034e-06,-2693,0.0
4554,7.150000000000038e-06,292,0.0
4555,0.0,-254,0.0
4556,6.200000000000042e-06,-264,0.0
4557,2.3000000000004354e-07,-24,0.0
4558,-1.909999999999987e-06,-195,0.0
4559,-1.0019999999999962e-05,-866,0.0
4560,9.49999999999996e-07,404,0.0
4561,-1.909999999999987e-06,-498,0.0
4562,-2.8599999999999828e-06,-1147,0.0
4563,-1.3829999999999995e-05,-1297,0.0
4564,2.3000000000004354e-07,326,0.0
4565,5.000000000000013e-06,-2642,0.0
4566,9.779999999999978e-06,-605,0.0
4567,9.779999999999978e-06,-911,0.0
4568,-8.100000000000034e-06,-616,0.0
4569,3.819999999999974e-06,-747,0.0
4570,8.819999999999987e-06,465,0.0
4571,-2.1400000000000303e-06,-128,0.0
4572,9.779999999999978e-06,1040,0.0
4573,-1.1900000000000343e-06,225,0.0
4574,7.199999999999524e-07,-586,0.0
4575,-2.1400000000000303e-06,-1225,0.0
4576,0.0,-2654,0.0
4577,1.909999999999987e-06,857,0.0
4578,8.819999999999987e-06,-780,0.0
4579,6.919999999999995e-06,-720,0.0
4580,7.86999999999999e-06,-238,0.0
4581,8.819999999999987e-06,-1014,0.0
4582,8.964999999999998e-05,497,0.0
4583,7.86999999999999e-06,-2665,0.0
4584,7.199999999999524e-07,-162,0.0
4585,1.6699999999999484e-06,-877,0.0
4586,7.86999999999999e-06,-1277,0.0
4587,9.679999999999997e-05,-804,0.0
4588,8.819999999999987e-06,-368,0.0
4589,1.6699999999999484e-06,408,0.0
4590,-1.1900000000000343e-06,-1176,0.0
4591,7.86999999999999e-06,9,0.0
4592,5.95999999999995e-06,-1004,0.0
4593,1.909999999999987e-06,-761,0.0
4594,1.909999999999987e-06,-659,0.0
4595,4.76999999999997e-06,-996,0.0
4596,9.49999999999996e-07,-506,0.0
4597,2.8599999999999828e-06,-1140,0.0
4598,8.819999999999987e-06,-2650,0.0
4599,1.909999999999987e-06,33,0.0
4600,0.0,-2592,0.0
4601,4.76999999999997e-06,938,0.0
4602,-2.4000000000003836e-07,159,0.0
4603,-1.1900000000000343e-06,-487,0.0
4604,-1.1900000000000343e-06,-1252,0.0
4605,-4.050000000000017e-06,-142,0.0
4606,7.199999999999524e-07,-641,0.0
4607,7.199999999999524e-07,89,0.0
4608,1.6699999999999484e-06,-1264,0.0
4609,-2.4000000000003836e-07,-296,0.0
4610,8.701999999999996e-05,-985,0.0
4611,1.909999999999987e-06,-2006,0.0
4612,0.0,-1261,0.0
4613,6.679999999999956e-06,505,0.0
4614,0.00010585999999999997,823,0.0
4615,8.819999999999987e-06,-141,0.0
4616,7.86999999999999e-06,-2518,0.0
4617,1.909999999999987e-06,967,0.0
4618,8.819999999999987e-06,-6,0.0
4619,-2.3800000000000145e-06,-106,0.0
4620,7.199999999999524e-07,-1214,0.0
4621,9.49999999999996e-07,232,0.0
4622,7.86999999999999e-06,-949,0.0
4623,5.7199999999999656e-06,914,0.0
4624,-1.1900000000000343e-06,-2650,0.0
4625,7.199999999999524e-07,-2717,0.0
4626,7.199999999999524e-07,-907,0.0
4627,1.909999999999987e-06,144,0.0
4628,-1.1900000000000343e-06,-2689,0.0
4629,8.819999999999987e-06,-53,0.0
4630,-2.4000000000003836e-07,-908,0.0
4631,-9.49999999999996e-07,375,0.0
4632,2.4000000000003836e-07,860,0.0
4633,1.1900000000000343e-06,857,0.0
4634,-2.383999999999996e-05,-712,0.0
4635,0.0,-2575,0.0
4636,9.895000000000002e-05,-574,0.0
4637,8.110000000000029e-06,-935,0.0
4638,7.86999999999999e-06,957,0.0
4639,1.0020000000000016e-05,-1049,0.0
4640,9.060000000000025e-06,-104,0.0
4641,9.513000000000002e-05,-1315,0.0
4642,9.060000000000025e-06,-1156,0.0
4643,-2.139999999999976e-06,-13,0.0
4644,7.160000000000033e-06,298,0.0
4645,9.599999999999908e-07,-913,0.0
4646,-1.0959999999999963e-05,-996,0.0
4647,-9.49999999999996e-07,-369,0.0
4648,8.110000000000029e-06,-2607,0.0
4649,-9.49999999999996e-07,-1003,0.0
4650,5.960000000000004e-06,-714,0.0
4651,9.060000000000025e-06,-2064,0.0
4652,2.150000000000025e-06,-1133,0.0
4653,0.0,-807,0.0
4654,7.86999999999999e-06,-606,0.0
4655,1.909999999999987e-06,805,0.0
4656,-9.49999999999996e-07,-278,0.0
4657,2.150000000000025e-06,15,0.0
4658,1.0250000000000005e-05,-2554,0.0
4659,9.599999999999908e-07,-205,0.0
4660,9.322e-05,-354,0.0
4661,7.86999999999999e-06,-52,0.0
4662,-9.49999999999996e-07,-447,0.0
4663,1.1900000000000343e-06,-2761,0.0
4664,2.150000000000025e-06,-875,0.0
4665,3.100000000000021e-06,-2612,0.0
4666,1.0020000000000016e-05,-990,0.0
4667,8.110000000000029e-06,-866,0.0
4668,0.0,-656,0.0
4669,2.860000000000037e-06,-2667,0.0
4670,9.599999999999908e-07,-1166,0.0
4671,-9.49999999999996e-07,-2787,0.0
4672,0.0,-2171,0.0
4673,3.100000000000021e-06,-2724,0.0
4674,1.909999999999987e-06,-1356,0.0
4675,-1.899999999999992e-06,-2637,0.0
4676,-9.49999999999996e-07,-810,0.0
4677,2.150000000000025e-06,-1442,0.0
4678,1.1900000000000343e-06,-3917,0.0
4679,-7.859999999999996e-06,-1531,0.0
4680,-9.49999999999996e-07,-45,0.0
4681,0.00010395,-629,0.0
4682,5.960000000000004e-06,59,0.0
4683,-9.49999999999996e-07,354,0.0
4684,8.110000000000029e-06,-2763,0.0
4685,-9.49999999999996e-07,-355,0.0
4686,2.150000000000025e-06,-1074,0.0
4687,-1.899999999999992e-06,-666,0.0
4688,-1.6919999999999967e-05,-590,0.0
4689,1.1900000000000343e-06,-1147,0.0
4690,9.609000000000001e-05,-2690,0.0
4691,0.0,-89,0.0
4692,1.1900000000000343e-06,-1368,0.0
4693,-1.899999999999992e-06,-819,0.0
4694,3.100000000000021e-06,-728,0.0
4695,-9.49999999999996e-07,-1480,0.0
4696,2.4000000000003836e-07,353,0.0
4697,1.909999999999987e-06,-492,0.0
4698,8.110000000000029e-06,-665,0.0
4699,-2.8599999999999828e-06,55,0.0
4700,-1.1920000000000008e-05,-317,0.0
4701,1.1900000000000343e-06,300,0.0
4702,8.607000000000002e-05,-34,0.0
4703,0.0001061,-236,0.0
4704,9.060000000000025e-06,-13,0.0
4705,-1.899999999999992e-06,-1020,0.0
4706,3.100000000000021e-06,418,0.0
4707,0.0,-355,0.0
4708,8.110000000000029e-06,-1073,0.0
4709,-5.6979999999999986e-05,852,0.0
4710,0.0,-385,0.0
4711,6.919999999999995e-06,-2534,0.0
4712,-4.4819999999999994e-05,-2693,0.0
4713,-4.983e-05,-1142,0.0
4714,9.704e-05,-2682,0.0
4715,7.160000000000033e-06,-375,0.0
4716,0.00011611000000000003,-1196,0.0
4717,8.110000000000029e-06,-1094,0.0
4718,-9.059999999999971e-06,286,0.0
4719,8.110000000000029e-06,-1158,0.0
4720,-1.596999999999997e-05,-2647,0.0
4721,8.110000000000029e-06,-2675,0.0
4722,1.0020000000000016e-05,-1322,0.0
4723,7.160000000000033e-06,-1238,0.0
4724,1.909999999999987e-06,-2715,0.0
4725,6.199999999999988e-06,763,0.0
4726,-5.000000000000013e-06,-1022,0.0
4727,4.060000000000012e-06,849,0.0
4728,-7.859999999999996e-06,-593,0.0
4729,-1.899999999999992e-06,-599,0.0
4730,1.909999999999987e-06,-696,0.0
4731,9.060000000000025e-06,137,0.0
4732,1.0020000000000016e-05,-365,0.0
4733,1.1900000000000343e-06,-675,0.0
4734,-1.899999999999992e-06,-747,0.0
4735,8.110000000000029e-06,154,0.0
4736,3.100000000000021e-06,757,0.0
4737,0.00010205000000000001,-1268,0.0
4738,8.110000000000029e-06,828,0.0
4739,1.1900000000000343e-06,-1118,0.0
4740,1.909999999999987e-06,215,0.0
4741,0.0,-1135,0.0
4742,1.909999999999987e-06,-960,0.0
4743,1.1900000000000343e-06,-673,0.0
4744,3.100000000000021e-06,882,0.0
4745,1.909999999999987e-06,-1015,0.0
4746,-9.49999999999996e-07,814,0.0
4747,1.0020000000000016e-05,265,0.0
4748,0.00011492000000000002,-2700,0.0
4749,9.609000000000001e-05,-1295,0.0
4750,5.010000000000008e-06,174,0.0
4751,8.110000000000029e-06,-1100,0.0
4752,9.599999999999908e-07,-1094,0.0
4753,9.060000000000025e-06,-209,0.0
4754,0.0,-810,0.0
4755,6.919999999999995e-06,-1155,0.0
4756,0.00010300000000000001,-1053,0.0
4757,9.599999999999908e-07,-1239,0.0
4758,9.599999999999908e-07,-236,0.0
4759,4.060000000000012e-06,-1594,0.0
4760,6.919999999999995e-06,-900,0.0
4761,2.4000000000003836e-07,-355,0.0
4762,8.110000000000029e-06,293,0.0
4763,9.599999999999908e-07,-1359,0.0
4764,-5.960000000000004e-06,725,0.0
4765,5.960000000000004e-06,-2592,0.0
4766,6.919999999999995e-06,670,0.0
4767,2.150000000000025e-06,-2791,0.0
4768,1.909999999999987e-06,165,0.0
4769,6.919999999999995e-06,-1080,0.0
4770,2.150000000000025e-06,-1146,0.0
4771,2.4000000000003836e-07,-2695,0.0
4772,0.0001061,83,0.0
4773,1.1900000000000343e-06,-948,0.0
4774,1.1900000000000343e-06,789,0.0
4775,8.110000000000029e-06,-419,0.0
4776,9.599999999999908e-07,-291,0.0
4777,7.160000000000033e-06,-1498,0.0
4778,2.150000000000025e-06,183,0.0
4779,9.599999999999908e-07,-1616,0.0
4780,-9.49999999999996e-07,-1006,0.0
4781,-1.899999999999992e-06,77,0.0
4782,-9.49999999999996e-07,-1231,0.0
4783,9.060000000000025e-06,-1472,0.0
4784,0.00010419000000000002,-2278,0.0
4785,5.960000000000004e-06,-75,0.0
4786,-9.49999999999996e-07,-691,0.0
4787,8.110000000000029e-06,-134,0.0
4788,2.150000000000025e-06,-509,0.0
4789,9.599999999999908e-07,-1482,0.0
4790,2.150000000000025e-06,-301,0.0
4791,-9.49999999999996e-07,353,0.0
4792,9.599999999999908e-07,-251,0.0
4793,5.249999999999992e-06,-878,0.0
4794,1.1900000000000343e-06,-409,0.0
4795,9.489000000000001e-05,-88,0.0
4796,8.820000000000041e-06,-2603,0.0
4797,-1.1899999999999801e-06,-687,0.0
4798,9.500000000000502e-07,29,0.0
4799,3.810000000000033e-06,-1165,0.0
4800,3.100000000000021e-06,824,0.0
4801,9.060000000000025e-06,27,0.0
4802,8.011000000000002e-05,-1199,0.0
4803,8.110000000000029e-06,94,0.0
4804,1.0010000000000021e-05,-702,0.0
4805,0.0,-671,0.0
4806,-3.819999999999974e-06,327,0.0
4807,4.050000000000017e-06,7,0.0
4808,2.1400000000000303e-06,172,0.0
4809,-1.2159999999999992e-05,-1398,0.0
4810,9.060000000000025e-06,-130,0.0
4811,1.0010000000000021e-05,-421,0.0
4812,1.0010000000000021e-05,621,0.0
4813,3.100000000000021e-06,-1049,0.0
4814,0.0,-871,0.0
4815,3.100000000000021e-06,-2313,0.0
4816,0.0,-1680,0.0
4817,1.909999999999987e-06,-1418,0.0
4818,-1.909999999999987e-06,-479,0.0
4819,4.050000000000017e-06,-2939,0.0
4820,3.100000000000021e-06,-2770,0.0
4821,-4.6969999999999965e-05,-1060,0.0
4822,-1.4069999999999979e-05,141,0.0
4823,1.0970000000000012e-05,-1122,0.0
4824,4.050000000000017e-06,-751,0.0
4825,-1.9069999999999992e-05,-235,0.0
4826,3.100000000000021e-06,752,0.0
4827,2.3999999999998415e-07,-950,0.0
4828,0.0,-23,0.0
4829,-9.49999999999996e-07,788,0.0
4830,0.0,-202,0.0
4831,9.060000000000025e-06,-911,0.0
4832,1.909999999999987e-06,-2737,0.0
4833,7.86999999999999e-06,-506,0.0
4834,8.110000000000029e-06,-54,0.0
4835,9.060000000000025e-06,-1202,0.0
4836,4.050000000000017e-06,-151,0.0
4837,1.0010000000000021e-05,-1116,0.0
4838,7.86999999999999e-06,-965,0.0
4839,4.050000000000017e-06,-1457,0.0
4840,8.819999999999987e-06,-1517,0.0
4841,1.0010000000000021e-05,-179,0.0
4842,-2.193999999999997e-05,-284,0.0
4843,9.060000000000025e-06,-627,0.0
4844,3.100000000000021e-06,-571,0.0
4845,2.5029999999999996e-05,-2767,0.0
4846,1.909999999999987e-06,100,0.0
4847,7.414999999999999e-05,-17,0.0
4848,4.050000000000017e-06,-1058,0.0
4849,9.918000000000001e-05,-774,0.0
4850,8.988e-05,-1188,0.0
4851,1.0010000000000021e-05,772,0.0
4852,8.917000000000002e-05,-203,0.0
4853,1.1900000000000343e-06,-177,0.0
4854,1.0970000000000012e-05,139,0.0
4855,9.49999999999996e-07,-73,0.0
4856,2.8599999999999828e-06,-283,0.0
4857,9.060000000000025e-06,-458,0.0
4858,9.49999999999996e-07,-1066,0.0
4859,-1.3829999999999995e-05,-788,0.0
4860,9.060000000000025e-06,-1297,0.0
4861,9.060000000000025e-06,-166,0.0
4862,1.909999999999987e-06,106,0.0
4863,1.0970000000000012e-05,146,0.0
4864,0.0,-405,0.0
4865,9.060000000000025e-06,-472,0.0
4866,3.100000000000021e-06,-1533,0.0
4867,8.110000000000029e-06,339,0.0
4868,9.49999999999996e-07,-1302,0.0
4869,8.110000000000029e-06,-53,0.0
4870,1.909999999999987e-06,24,0.0
4871,1.0970000000000012e-05,-962,0.0
4872,1.1200000000000001e-05,-216,0.0
4873,2.1400000000000303e-06,-1530,0.0
4874,8.110000000000029e-06,-1041,0.0
4875,-9.49999999999996e-07,-1191,0.0
4876,0.0,-193,0.0
4877,1.909999999999987e-06,-13,0.0
4878,4.050000000000017e-06,-2689,0.0
4879,-3.600000000000001e-05,-4146,0.0
4880,8.110000000000029e-06,-2828,0.0
4881,9.060000000000025e-06,-654,0.0
4882,1.1920000000000008e-05,-901,0.0
4883,2.8599999999999828e-06,168,0.0
4884,7.86999999999999e-06,-1266,0.0
4885,7.149999999999984e-06,-549,0.0
4886,-3.0999999999999995e-05,-255,0.0
4887,9.203e-05,-1477,0.0
4888,0.0,-327,0.0
4889,9.49999999999996e-07,596,0.0
4890,1.909999999999987e-06,-2298,0.0
4891,7.391e-05,-967,0.0
4892,4.050000000000017e-06,-1108,0.0
4893,7.149999999999984e-06,-1153,0.0
4894,0.0,-290,0.0
4895,1.909999999999987e-06,-970,0.0
4896,2.8599999999999828e-06,722,0.0
4897,0.0,-1341,0.0
4898,5.960000000000004e-06,-1521,0.0
4899,8.607000000000002e-05,-2979,0.0
4900,3.100000000000021e-06,-2726,0.0
4901,4.050000000000017e-06,647,0.0
4902,2.1400000000000303e-06,-1320,0.0
4903,-7.104999999999997e-05,-366,0.0
4904,-8.987999999999997e-05,-301,0.0
4905,-5.101999999999998e-05,602,0.0
4906,-5.101999999999998e-05,-542,0.0
4907,-4.2199999999999996e-05,-939,0.0
4908,-8.819999999999987e-06,-906,0.0
4909,7.86999999999999e-06,-1313,0.0
4910,-7.149999999999984e-06,-1493,0.0
4911,9.060000000000025e-06,-404,0.0
4912,8.819999999999987e-06,-1453,0.0
4913,8.819999999999987e-06,550,0.0
4914,1.0010000000000021e-05,544,0.0
4915,8.110000000000029e-06,-2875,0.0
4916,5.960000000000004e-06,-1221,0.0
4917,0.0,-700,0.0
4918,8.893e-05,-1208,0.0
4919,-9.49999999999996e-07,-1015,0.0
4920,1.909999999999987e-06,-1319,0.0
4921,0.0,-523,0.0
4922,3.100000000000021e-06,-1163,0.0
4923,1.909999999999987e-06,-1479,0.0
4924,9.49999999999996e-07,-1459,0.0
4925,1.909999999999987e-06,-930,0.0
4926,1.0010000000000021e-05,-416,0.0
4927,9.823000000000001e-05,-2955,0.0
4928,1.909999999999987e-06,-281,0.0
4929,1.909999999999987e-06,-2727,0.0
4930,2.1400000000000303e-06,-1637,0.0
4931,-9.49999999999996e-07,-1492,0.0
4932,8.819999999999987e-06,-856,0.0
4933,9.49999999999996e-07,96,0.0
4934,-5.793999999999998e-05,-1353,0.0
4935,-4.2199999999999996e-05,-1637,0.0
4936,9.060000000000025e-06,-2933,0.0
4937,-7.149999999999984e-06,-61,0.0
4938,2.1400000000000303e-06,634,0.0
4939,1.909999999999987e-06,528,0.0
4940,9.060000000000025e-06,-1380,0.0
4941,-2.097999999999998e-05,-1083,0.0
4942,9.49999999999996e-07,-492,0.0
4943,1.0970000000000012e-05,-1079,0.0
4944,1.909999999999987e-06,-273,0.0
4945,-9.49999999999996e-07,-2446,0.0
4946,0.0,-419,0.0
4947,4.050000000000017e-06,-1518,0.0
4948,8.917000000000002e-05,-1577,0.0
4949,0.0,-1302,0.0
4950,4.050000000000017e-06,-2988,0.0
4951,3.100000000000021e-06,-160,0.0
4952,2.1400000000000303e-06,-1050,0.0
4953,1.909999999999987e-06,-1054,0.0
4954,-1.8119999999999996e-05,-536,0.0
4955,9.49999999999996e-07,-169,0.0
4956,3.100000000000021e-06,-492,0.0
4957,8.110000000000029e-06,-211,0.0
4958,2.8599999999999828e-06,86,0.0
4959,2.1400000000000303e-06,540,0.0
4960,5.960000000000004e-06,-1496,0.0
4961,9.49999999999996e-07,-1425,0.0
4962,2.1400000000000303e-06,-13,0.0
4963,0.0,-490,0.0
4964,1.909999999999987e-06,-668,0.0
4965,3.100000000000021e-06,-873,0.0
4966,3.100000000000021e-06,493,0.0
4967,1.0970000000000012e-05,-1211,0.0
4968,0.0,-1328,0.0
4969,-6.199e-05,629,0.0
4970,-7.795999999999997e-05,-981,0.0
4971,-5.197999999999997e-05,-1439,0.0
4972,-5.602999999999999e-05,-523,0.0
4973,-3.696e-05,556,0.0
4974,-3.7909999999999994e-05,-1429,0.0
4975,1.909999999999987e-06,-2961,0.0
4976,0.0,-1012,0.0
4977,8.110000000000029e-06,-89,0.0
4978,-5.3879999999999965e-05,-540,0.0
4979,-3.981999999999998e-05,-938,0.0
4980,0.0,-493,0.0
4981,7.149999999999984e-06,-357,0.0
4982,-6.985999999999999e-05,-61,0.0
4983,-8.797999999999998e-05,-1101,0.0
4984,1.909999999999987e-06,-1100,0.0
4985,-6.91e-06,565,0.0
4986,9.060000000000025e-06,-649,0.0
4987,5.010000000000008e-06,-11,0.0
4988,7.149999999999984e-06,-2785,0.0
4989,-6.199e-05,-1266,0.0
4990,-1.477999999999999e-05,-73,0.0
4991,-1.3109999999999988e-05,27,0.0
4992,3.100000000000021e-06,-1520,0.0
4993,0.0,-1648,0.0
4994,9.060000000000025e-06,-713,0.0
4995,-9.49999999999996e-07,-736,0.0
4996,2.1400000000000303e-06,-1369,0.0
4997,2.1400000000000303e-06,-1554,0.0
4998,1.2149999999999997e-05,-2802,0.0
4999,-3.696e-05,502,0.0
5000,6.91e-06,-1626,0.0
5001,1.899999999999992e-06,-3054,0.0
5002,7.859999999999996e-06,-273,0.0
5003,3.8099999999999788e-06,-599,0.0
5004,1.899999999999992e-06,-3014,0.0
5005,1.0960000000000017e-05,-497,0.0
5006,1.899999999999992e-06,-1206,0.0
5007,9.769999999999983e-06,-577,0.0
5008,3.0900000000000263e-06,-13,0.0
5009,9.49999999999996e-07,-1529,0.0
5010,-1.1930000000000003e-05,-79,0.0
5011,8.988e-05,-2854,0.0
5012,1.899999999999992e-06,-2976,0.0
5013,9.060000000000025e-06,-279,0.0
5014,-5.5079999999999994e-05,-488,0.0
5015,-6.414000000000002e-05,-767,0.0
5016,7.149999999999984e-06,-323,0.0
5017,1.0960000000000017e-05,-471,0.0
5018,9.49999999999996e-07,30,0.0
5019,2.8599999999999828e-06,-1574,0.0
5020,3.0900000000000263e-06,-923,0.0
5021,2.8599999999999828e-06,-459,0.0
5022,-1.6930000000000016e-05,-1512,0.0
5023,2.8599999999999828e-06,-1644,0.0
5024,0.0,-1141,0.0
5025,-2.8699999999999776e-06,-1613,0.0
5026,1.1920000000000008e-05,-1108,0.0
5027,8.09999999999998e-06,-1871,0.0
5028,1.0010000000000021e-05,-2818,0.0
5029,9.49999999999996e-07,552,0.0
5030,-4.8880000000000006e-05,-2829,0.0
5031,-4.006000000000002e-05,-1360,0.0
5032,3.0900000000000263e-06,-747,0.0
5033,-6.605e-05,432,0.0
5034,-7.105000000000002e-05,-965,0.0
5035,2.1400000000000303e-06,-3154,0.0
5036,1.0010000000000021e-05,-486,0.0
5037,1.899999999999992e-06,-3080,0.0
5038,1.0960000000000017e-05,-3017,0.0
5039,-6.009e-05,-1396,0.0
5040,-5.888999999999997e-05,479,0.0
5041,-4.506999999999997e-05,-260,0.0
5042,9.489000000000001e-05,-471,0.0
5043,1.1920000000000008e-05,-1104,0.0
5044,9.49999999999996e-07,81,0.0
5045,1.0960000000000017e-05,-170,0.0
5046,9.393000000000002e-05,-1368,0.0
5047,4.050000000000017e-06,-575,0.0
5048,0.0,-3004,0.0
5049,1.899999999999992e-06,-3019,0.0
5050,3.0900000000000263e-06,-2954,0.0
5051,9.49999999999996e-07,-1300,0.0
5052,0.0001049,-658,0.0
5053,3.0900000000000263e-06,-3143,0.0
5054,6.293999999999999e-05,-653,0.0
5055,1.899999999999992e-06,-136,0.0
5056,4.050000000000017e-06,-533,0.0
5057,1.0960000000000017e-05,-1629,0.0
5058,2.8599999999999828e-06,-621,0.0
5059,4.050000000000017e-06,-944,0.0
5060,3.8099999999999788e-06,-231,0.0
5061,2.8599999999999828e-06,-758,0.0
5062,1.0010000000000021e-05,-1100,0.0
5063,9.769999999999983e-06,-1748,0.0
5064,3.0900000000000263e-06,-3225,0.0
5065,8.819999999999987e-06,-41,0.0
5066,-5.5079999999999994e-05,-1477,0.0
5067,-3.3140000000000025e-05,-2696,0.0
5068,-2.8699999999999776e-06,-1229,0.0
5069,9.060000000000025e-06,-1169,0.0
5070,4.050000000000017e-06,-1729,0.0
5071,3.0900000000000263e-06,-396,0.0
5072,-6.104e-05,458,0.0
5073,-5.413e-05,-498,0.0
5074,1.0010000000000021e-05,-2444,0.0
5075,-5.888999999999997e-05,-1165,0.0
5076,-5.913000000000001e-05,-389,0.0
5077,2.8599999999999828e-06,-1216,0.0
5078,8.09999999999998e-06,-1221,0.0
5079,2.1400000000000303e-06,-3099,0.0
5080,-9.059999999999971e-06,-3038,0.0
5081,8.819999999999987e-06,-2876,0.0
5082,-6.104e-05,-583,0.0
5083,4.050000000000017e-06,-138,0.0
5084,-8.296999999999997e-05,-4055,0.0
5085,-6.294999999999999e-05,-1755,0.0
5086,-3.910999999999997e-05,-1919,0.0
5087,-4.3159999999999987e-05,-290,0.0
5088,-5.698999999999998e-05,-383,0.0
5089,-0.00025701999999999995,-1406,0.0
5090,-0.00026059,-1143,0.0
5091,-0.00028992000000000004,-903,0.0
5092,-0.00025988,-449,0.0
5093,-0.00026584000000000004,-1932,0.0
5094,-0.00024987,-1186,0.0
5095,-0.00028180999999999996,-476,0.0
5096,-0.00013972000000000002,-1729,0.0
5097,-0.00023961000000000002,386,0.0
5098,-0.0002358000000000001,-1616,0.0
5099,-0.00026679000000000004,-1250,0.0
5100,-0.00010491,-640,0.0
5101,-0.00026512000000000004,-1714,0.0
5102,-0.00026107,-2470,0.0
5103,-0.00027418,61,0.0
5104,-0.00027203,-1561,0.0
5105,-7.891000000000002e-05,-1407,0.0
5106,-0.00026607000000000003,-1462,0.0
5107,-0.00026107,-289,0.0
5108,-0.00025605999999999996,-693,0.0
5109,-0.00025415,-410,0.0
5110,-0.00027108,-1313,0.0
5111,-4.9109999999999996e-05,-907,0.0
5112,-6.388999999999999e-05,-1790,0.0
5113,8.701999999999996e-05,-3132,0.0
5114,-6.293999999999999e-05,-3116,0.0
5115,-4.291000000000001e-05,-833,0.0
5116,-4.291000000000001e-05,-1952,0.0
